time,S_su,S_aa,S_fa,S_va,S_bu,S_pro,S_ac,S_h2,S_ch4,S_IC,S_IN,S_I,X_xc,X_ch,X_pr,X_li,X_su,X_aa,X_fa,X_c4,X_pro,X_ac,X_h2,X_I,S_cation,S_anion,Q,T (C),S_H_ion,S_va_ion,S_bu_ion,S_pro_ion,S_ac_ion,S_hco3_ion,S_co2,S_nh3,S_nh4_ion,S_gas_h2,S_gas_ch4,S_gas_co2
27.10196667,0.01,0.001,0.001,0.001,0.001,0.001,0.001,1.00E-07,1.00E-04,0.04,0.01,0.02,2.4,6,24,6,0,0.01,0.01,0.01,0.01,0.01,0.01,25,0.04,0.02,170,35,1,0,0,0,0,0,0,0,0,0,0,0
27.12196667,0.01,0.001,0.001,0.001,0.001,0.001,0.001,1.00E-07,1.00E-04,0.04,0.01,0.02,2.4,6,24,6,0,0.01,0.01,0.01,0.01,0.01,0.01,25,0.04,0.02,170,35,1,0,0,0,0,0,0,0,0,0,0,0
27.14196667,0.01,0.001,0.001,0.001,0.001,0.001,0.001,1.00E-07,1.00E-04,0.04,0.01,0.02,2.4,6,24,6,0,0.01,0.01,0.01,0.01,0.01,0.01,25,0.04,0.02,170,35,1,0,0,0,0,0,0,0,0,0,0,0
27.16196667,0.01,0.001,0.001,0.001,0.001,0.001,0.001,1.00E-07,1.00E-04,0.04,0.01,0.02,2.4,6,24,6,0,0.01,0.01,0.01,0.01,0.01,0.01,25,0.04,0.02,170,35,1,0,0,0,0,0,0,0,0,0,0,0
27.18196667,0.01,0.001,0.001,0.001,0.001,0.001,0.001,1.00E-07,1.00E-04,0.04,0.01,0.02,2.4,6,24,6,0,0.01,0.01,0.01,0.01,0.01,0.01,25,0.04,0.02,170,35,1,0,0,0,0,0,0,0,0,0,0,0
27.20196667,0.01,0.001,0.001,0.001,0.001,0.001,0.001,1.00E-07,1.00E-04,0.04,0.01,0.02,2.4,6,24,6,0,0.01,0.01,0.01,0.01,0.01,0.01,25,0.04,0.02,170,35,1,0,0,0,0,0,0,0,0,0,0,0
27.22196667,0.01,0.001,0.001,0.001,0.001,0.001,0.001,1.00E-07,1.00E-04,0.04,0.01,0.02,2.4,6,24,6,0,0.01,0.01,0.01,0.01,0.01,0.01,25,0.04,0.02,170,35,1,0,0,0,0,0,0,0,0,0,0,0
27.24196667,0.01,0.001,0.001,0.001,0.001,0.001,0.001,1.00E-07,1.00E-04,0.04,0.01,0.02,2.4,6,24,6,0,0.01,0.01,0.01,0.01,0.01,0.01,25,0.04,0.02,170,35,1,0,0,0,0,0,0,0,0,0,0,0
27.26196667,0.01,0.001,0.001,0.001,0.001,0.001,0.001,1.00E-07,1.00E-04,0.04,0.01,0.02,2.4,6,24,6,0,0.01,0.01,0.01,0.01,0.01,0.01,25,0.04,0.02,170,35,1,0,0,0,0,0,0,0,0,0,0,0
27.28196667,0.01,0.001,0.001,0.001,0.001,0.001,0.001,1.00E-07,1.00E-04,0.04,0.01,0.02,2.4,6,24,6,0,0.01,0.01,0.01,0.01,0.01,0.01,25,0.04,0.02,170,35,1,0,0,0,0,0,0,0,0,0,0,0
27.30196667,0.01,0.001,0.001,0.001,0.001,0.001,0.001,1.00E-07,1.00E-04,0.04,0.01,0.02,2.4,6,24,6,0,0.01,0.01,0.01,0.01,0.01,0.01,25,0.04,0.02,170,35,1,0,0,0,0,0,0,0,0,0,0,0
27.32196667,0.01,0.001,0.001,0.001,0.001,0.001,0.001,1.00E-07,1.00E-04,0.04,0.01,0.02,2.4,6,24,6,0,0.01,0.01,0.01,0.01,0.01,0.01,25,0.04,0.02,170,35,1,0,0,0,0,0,0,0,0,0,0,0
27.34196667,0.01,0.001,0.001,0.001,0.001,0.001,0.001,1.00E-07,1.00E-04,0.04,0.01,0.02,2.4,6,24,6,0,0.01,0.01,0.01,0.01,0.01,0.01,25,0.04,0.02,170,35,1,0,0,0,0,0,0,0,0,0,0,0
27.36196667,0.01,0.001,0.001,0.001,0.001,0.001,0.001,1.00E-07,1.00E-04,0.04,0.01,0.02,2.4,6,24,6,0,0.01,0.01,0.01,0.01,0.01,0.01,25,0.04,0.02,170,35,1,0,0,0,0,0,0,0,0,0,0,0
27.38196667,0.01,0.001,0.001,0.001,0.001,0.001,0.001,1.00E-07,1.00E-04,0.04,0.01,0.02,2.4,6,24,6,0,0.01,0.01,0.01,0.01,0.01,0.01,25,0.04,0.02,170,35,1,0,0,0,0,0,0,0,0,0,0,0
27.40196667,0.01,0.001,0.001,0.001,0.001,0.001,0.001,1.00E-07,1.00E-04,0.04,0.01,0.02,2.4,6,24,6,0,0.01,0.01,0.01,0.01,0.01,0.01,25,0.04,0.02,170,35,1,0,0,0,0,0,0,0,0,0,0,0
27.42196667,0.01,0.001,0.001,0.001,0.001,0.001,0.001,1.00E-07,1.00E-04,0.04,0.01,0.02,2.4,6,24,6,0,0.01,0.01,0.01,0.01,0.01,0.01,25,0.04,0.02,170,35,1,0,0,0,0,0,0,0,0,0,0,0
27.44196667,0.01,0.001,0.001,0.001,0.001,0.001,0.001,1.00E-07,1.00E-04,0.04,0.01,0.02,2.4,6,24,6,0,0.01,0.01,0.01,0.01,0.01,0.01,25,0.04,0.02,170,35,1,0,0,0,0,0,0,0,0,0,0,0
27.46196667,0.01,0.001,0.001,0.001,0.001,0.001,0.001,1.00E-07,1.00E-04,0.04,0.01,0.02,2.4,6,24,6,0,0.01,0.01,0.01,0.01,0.01,0.01,25,0.04,0.02,170,35,1,0,0,0,0,0,0,0,0,0,0,0
27.48196667,0.01,0.001,0.001,0.001,0.001,0.001,0.001,1.00E-07,1.00E-04,0.04,0.01,0.02,2.4,6,24,6,0,0.01,0.01,0.01,0.01,0.01,0.01,25,0.04,0.02,170,35,1,0,0,0,0,0,0,0,0,0,0,0
27.50196667,0.01,0.001,0.001,0.001,0.001,0.001,0.001,1.00E-07,1.00E-04,0.04,0.01,0.02,2.4,6,24,6,0,0.01,0.01,0.01,0.01,0.01,0.01,25,0.04,0.02,170,35,1,0,0,0,0,0,0,0,0,0,0,0
27.52196667,0.01,0.001,0.001,0.001,0.001,0.001,0.001,1.00E-07,1.00E-04,0.04,0.01,0.02,2.4,6,24,6,0,0.01,0.01,0.01,0.01,0.01,0.01,25,0.04,0.02,170,35,1,0,0,0,0,0,0,0,0,0,0,0
27.54196667,0.01,0.001,0.001,0.001,0.001,0.001,0.001,1.00E-07,1.00E-04,0.04,0.01,0.02,2.4,6,24,6,0,0.01,0.01,0.01,0.01,0.01,0.01,25,0.04,0.02,170,35,1,0,0,0,0,0,0,0,0,0,0,0
27.56196667,0.01,0.001,0.001,0.001,0.001,0.001,0.001,1.00E-07,1.00E-04,0.04,0.01,0.02,2.4,6,24,6,0,0.01,0.01,0.01,0.01,0.01,0.01,25,0.04,0.02,170,35,1,0,0,0,0,0,0,0,0,0,0,0
27.58196667,0.01,0.001,0.001,0.001,0.001,0.001,0.001,1.00E-07,1.00E-04,0.04,0.01,0.02,2.4,6,24,6,0,0.01,0.01,0.01,0.01,0.01,0.01,25,0.04,0.02,170,35,1,0,0,0,0,0,0,0,0,0,0,0
27.60196667,0.01,0.001,0.001,0.001,0.001,0.001,0.001,1.00E-07,1.00E-04,0.04,0.01,0.02,2.4,6,24,6,0,0.01,0.01,0.01,0.01,0.01,0.01,25,0.04,0.02,170,35,1,0,0,0,0,0,0,0,0,0,0,0
27.62196667,0.01,0.001,0.001,0.001,0.001,0.001,0.001,1.00E-07,1.00E-04,0.04,0.01,0.02,2.4,6,24,6,0,0.01,0.01,0.01,0.01,0.01,0.01,25,0.04,0.02,170,35,1,0,0,0,0,0,0,0,0,0,0,0
27.64196667,0.01,0.001,0.001,0.001,0.001,0.001,0.001,1.00E-07,1.00E-04,0.04,0.01,0.02,2.4,6,24,6,0,0.01,0.01,0.01,0.01,0.01,0.01,25,0.04,0.02,170,35,1,0,0,0,0,0,0,0,0,0,0,0
27.66196667,0.01,0.001,0.001,0.001,0.001,0.001,0.001,1.00E-07,1.00E-04,0.04,0.01,0.02,2.4,6,24,6,0,0.01,0.01,0.01,0.01,0.01,0.01,25,0.04,0.02,170,35,1,0,0,0,0,0,0,0,0,0,0,0
27.68196667,0.01,0.001,0.001,0.001,0.001,0.001,0.001,1.00E-07,1.00E-04,0.04,0.01,0.02,2.4,6,24,6,0,0.01,0.01,0.01,0.01,0.01,0.01,25,0.04,0.02,170,35,1,0,0,0,0,0,0,0,0,0,0,0
27.70196667,0.01,0.001,0.001,0.001,0.001,0.001,0.001,1.00E-07,1.00E-04,0.04,0.01,0.02,2.4,6,24,6,0,0.01,0.01,0.01,0.01,0.01,0.01,25,0.04,0.02,170,35,1,0,0,0,0,0,0,0,0,0,0,0
27.72196667,0.01,0.001,0.001,0.001,0.001,0.001,0.001,1.00E-07,1.00E-04,0.04,0.01,0.02,2.4,6,24,6,0,0.01,0.01,0.01,0.01,0.01,0.01,25,0.04,0.02,170,35,1,0,0,0,0,0,0,0,0,0,0,0
27.74196667,0.01,0.001,0.001,0.001,0.001,0.001,0.001,1.00E-07,1.00E-04,0.04,0.01,0.02,2.4,6,24,6,0,0.01,0.01,0.01,0.01,0.01,0.01,25,0.04,0.02,170,35,1,0,0,0,0,0,0,0,0,0,0,0
27.76196667,0.01,0.001,0.001,0.001,0.001,0.001,0.001,1.00E-07,1.00E-04,0.04,0.01,0.02,2.4,6,24,6,0,0.01,0.01,0.01,0.01,0.01,0.01,25,0.04,0.02,170,35,1,0,0,0,0,0,0,0,0,0,0,0
27.78196667,0.01,0.001,0.001,0.001,0.001,0.001,0.001,1.00E-07,1.00E-04,0.04,0.01,0.02,2.4,6,24,6,0,0.01,0.01,0.01,0.01,0.01,0.01,25,0.04,0.02,170,35,1,0,0,0,0,0,0,0,0,0,0,0
27.80196667,0.01,0.001,0.001,0.001,0.001,0.001,0.001,1.00E-07,1.00E-04,0.04,0.01,0.02,2.4,6,24,6,0,0.01,0.01,0.01,0.01,0.01,0.01,25,0.04,0.02,170,35,1,0,0,0,0,0,0,0,0,0,0,0
27.82196667,0.01,0.001,0.001,0.001,0.001,0.001,0.001,1.00E-07,1.00E-04,0.04,0.01,0.02,2.4,6,24,6,0,0.01,0.01,0.01,0.01,0.01,0.01,25,0.04,0.02,170,35,1,0,0,0,0,0,0,0,0,0,0,0
27.84196667,0.01,0.001,0.001,0.001,0.001,0.001,0.001,1.00E-07,1.00E-04,0.04,0.01,0.02,2.4,6,24,6,0,0.01,0.01,0.01,0.01,0.01,0.01,25,0.04,0.02,170,35,1,0,0,0,0,0,0,0,0,0,0,0
27.86196667,0.01,0.001,0.001,0.001,0.001,0.001,0.001,1.00E-07,1.00E-04,0.04,0.01,0.02,2.4,6,24,6,0,0.01,0.01,0.01,0.01,0.01,0.01,25,0.04,0.02,170,35,1,0,0,0,0,0,0,0,0,0,0,0
27.88196667,0.01,0.001,0.001,0.001,0.001,0.001,0.001,1.00E-07,1.00E-04,0.04,0.01,0.02,2.4,6,24,6,0,0.01,0.01,0.01,0.01,0.01,0.01,25,0.04,0.02,170,35,1,0,0,0,0,0,0,0,0,0,0,0
27.90196667,0.01,0.001,0.001,0.001,0.001,0.001,0.001,1.00E-07,1.00E-04,0.04,0.01,0.02,2.4,6,24,6,0,0.01,0.01,0.01,0.01,0.01,0.01,25,0.04,0.02,170,35,1,0,0,0,0,0,0,0,0,0,0,0
27.92196667,0.01,0.001,0.001,0.001,0.001,0.001,0.001,1.00E-07,1.00E-04,0.04,0.01,0.02,2.4,6,24,6,0,0.01,0.01,0.01,0.01,0.01,0.01,25,0.04,0.02,170,35,1,0,0,0,0,0,0,0,0,0,0,0
27.94196667,0.01,0.001,0.001,0.001,0.001,0.001,0.001,1.00E-07,1.00E-04,0.04,0.01,0.02,2.4,6,24,6,0,0.01,0.01,0.01,0.01,0.01,0.01,25,0.04,0.02,170,35,1,0,0,0,0,0,0,0,0,0,0,0
27.96196667,0.01,0.001,0.001,0.001,0.001,0.001,0.001,1.00E-07,1.00E-04,0.04,0.01,0.02,2.4,6,24,6,0,0.01,0.01,0.01,0.01,0.01,0.01,25,0.04,0.02,170,35,1,0,0,0,0,0,0,0,0,0,0,0
27.98196667,0.01,0.001,0.001,0.001,0.001,0.001,0.001,1.00E-07,1.00E-04,0.04,0.01,0.02,2.4,6,24,6,0,0.01,0.01,0.01,0.01,0.01,0.01,25,0.04,0.02,170,35,1,0,0,0,0,0,0,0,0,0,0,0
28.00196667,0.01,0.001,0.001,0.001,0.001,0.001,0.001,1.00E-07,1.00E-04,0.04,0.01,0.02,2.4,6,24,6,0,0.01,0.01,0.01,0.01,0.01,0.01,25,0.04,0.02,170,35,1,0,0,0,0,0,0,0,0,0,0,0
28.02196667,0.01,0.001,0.001,0.001,0.001,0.001,0.001,1.00E-07,1.00E-04,0.04,0.01,0.02,2.4,6,24,6,0,0.01,0.01,0.01,0.01,0.01,0.01,25,0.04,0.02,170,35,1,0,0,0,0,0,0,0,0,0,0,0
28.04196667,0.01,0.001,0.001,0.001,0.001,0.001,0.001,1.00E-07,1.00E-04,0.04,0.01,0.02,2.4,6,24,6,0,0.01,0.01,0.01,0.01,0.01,0.01,25,0.04,0.02,170,35,1,0,0,0,0,0,0,0,0,0,0,0
28.06196667,0.01,0.001,0.001,0.001,0.001,0.001,0.001,1.00E-07,1.00E-04,0.04,0.01,0.02,2.4,6,24,6,0,0.01,0.01,0.01,0.01,0.01,0.01,25,0.04,0.02,170,35,1,0,0,0,0,0,0,0,0,0,0,0
28.08196667,0.01,0.001,0.001,0.001,0.001,0.001,0.001,1.00E-07,1.00E-04,0.04,0.01,0.02,2.4,6,24,6,0,0.01,0.01,0.01,0.01,0.01,0.01,25,0.04,0.02,170,35,1,0,0,0,0,0,0,0,0,0,0,0
28.10196667,0.01,0.001,0.001,0.001,0.001,0.001,0.001,1.00E-07,1.00E-04,0.04,0.01,0.02,2.4,6,24,6,0,0.01,0.01,0.01,0.01,0.01,0.01,25,0.04,0.02,170,35,1,0,0,0,0,0,0,0,0,0,0,0
28.12196667,0.01,0.001,0.001,0.001,0.001,0.001,0.001,1.00E-07,1.00E-04,0.04,0.01,0.02,2.4,6,24,6,0,0.01,0.01,0.01,0.01,0.01,0.01,25,0.04,0.02,170,35,1,0,0,0,0,0,0,0,0,0,0,0
28.14196667,0.01,0.001,0.001,0.001,0.001,0.001,0.001,1.00E-07,1.00E-04,0.04,0.01,0.02,2.4,6,24,6,0,0.01,0.01,0.01,0.01,0.01,0.01,25,0.04,0.02,170,35,1,0,0,0,0,0,0,0,0,0,0,0
28.16196667,0.01,0.001,0.001,0.001,0.001,0.001,0.001,1.00E-07,1.00E-04,0.04,0.01,0.02,2.4,6,24,6,0,0.01,0.01,0.01,0.01,0.01,0.01,25,0.04,0.02,170,35,1,0,0,0,0,0,0,0,0,0,0,0
28.18196667,0.01,0.001,0.001,0.001,0.001,0.001,0.001,1.00E-07,1.00E-04,0.04,0.01,0.02,2.4,6,24,6,0,0.01,0.01,0.01,0.01,0.01,0.01,25,0.04,0.02,170,35,1,0,0,0,0,0,0,0,0,0,0,0
28.20196667,0.01,0.001,0.001,0.001,0.001,0.001,0.001,1.00E-07,1.00E-04,0.04,0.01,0.02,2.4,6,24,6,0,0.01,0.01,0.01,0.01,0.01,0.01,25,0.04,0.02,170,35,1,0,0,0,0,0,0,0,0,0,0,0
28.22196667,0.01,0.001,0.001,0.001,0.001,0.001,0.001,1.00E-07,1.00E-04,0.04,0.01,0.02,2.4,6,24,6,0,0.01,0.01,0.01,0.01,0.01,0.01,25,0.04,0.02,170,35,1,0,0,0,0,0,0,0,0,0,0,0
28.24196667,0.01,0.001,0.001,0.001,0.001,0.001,0.001,1.00E-07,1.00E-04,0.04,0.01,0.02,2.4,6,24,6,0,0.01,0.01,0.01,0.01,0.01,0.01,25,0.04,0.02,170,35,1,0,0,0,0,0,0,0,0,0,0,0
28.26196667,0.01,0.001,0.001,0.001,0.001,0.001,0.001,1.00E-07,1.00E-04,0.04,0.01,0.02,2.4,6,24,6,0,0.01,0.01,0.01,0.01,0.01,0.01,25,0.04,0.02,170,35,1,0,0,0,0,0,0,0,0,0,0,0
28.28196667,0.01,0.001,0.001,0.001,0.001,0.001,0.001,1.00E-07,1.00E-04,0.04,0.01,0.02,2.4,6,24,6,0,0.01,0.01,0.01,0.01,0.01,0.01,25,0.04,0.02,170,35,1,0,0,0,0,0,0,0,0,0,0,0
28.30196667,0.01,0.001,0.001,0.001,0.001,0.001,0.001,1.00E-07,1.00E-04,0.04,0.01,0.02,2.4,6,24,6,0,0.01,0.01,0.01,0.01,0.01,0.01,25,0.04,0.02,170,35,1,0,0,0,0,0,0,0,0,0,0,0
28.32196667,0.01,0.001,0.001,0.001,0.001,0.001,0.001,1.00E-07,1.00E-04,0.04,0.01,0.02,2.4,6,24,6,0,0.01,0.01,0.01,0.01,0.01,0.01,25,0.04,0.02,170,35,1,0,0,0,0,0,0,0,0,0,0,0
28.34196667,0.01,0.001,0.001,0.001,0.001,0.001,0.001,1.00E-07,1.00E-04,0.04,0.01,0.02,2.4,6,24,6,0,0.01,0.01,0.01,0.01,0.01,0.01,25,0.04,0.02,170,35,1,0,0,0,0,0,0,0,0,0,0,0
28.36196667,0.01,0.001,0.001,0.001,0.001,0.001,0.001,1.00E-07,1.00E-04,0.04,0.01,0.02,2.4,6,24,6,0,0.01,0.01,0.01,0.01,0.01,0.01,25,0.04,0.02,170,35,1,0,0,0,0,0,0,0,0,0,0,0
28.38196667,0.01,0.001,0.001,0.001,0.001,0.001,0.001,1.00E-07,1.00E-04,0.04,0.01,0.02,2.4,6,24,6,0,0.01,0.01,0.01,0.01,0.01,0.01,25,0.04,0.02,170,35,1,0,0,0,0,0,0,0,0,0,0,0
28.40196667,0.01,0.001,0.001,0.001,0.001,0.001,0.001,1.00E-07,1.00E-04,0.04,0.01,0.02,2.4,6,24,6,0,0.01,0.01,0.01,0.01,0.01,0.01,25,0.04,0.02,170,35,1,0,0,0,0,0,0,0,0,0,0,0
28.42196667,0.01,0.001,0.001,0.001,0.001,0.001,0.001,1.00E-07,1.00E-04,0.04,0.01,0.02,2.4,6,24,6,0,0.01,0.01,0.01,0.01,0.01,0.01,25,0.04,0.02,170,35,1,0,0,0,0,0,0,0,0,0,0,0
28.44196667,0.01,0.001,0.001,0.001,0.001,0.001,0.001,1.00E-07,1.00E-04,0.04,0.01,0.02,2.4,6,24,6,0,0.01,0.01,0.01,0.01,0.01,0.01,25,0.04,0.02,170,35,1,0,0,0,0,0,0,0,0,0,0,0
28.46196667,0.01,0.001,0.001,0.001,0.001,0.001,0.001,1.00E-07,1.00E-04,0.04,0.01,0.02,2.4,6,24,6,0,0.01,0.01,0.01,0.01,0.01,0.01,25,0.04,0.02,170,35,1,0,0,0,0,0,0,0,0,0,0,0
28.48196667,0.01,0.001,0.001,0.001,0.001,0.001,0.001,1.00E-07,1.00E-04,0.04,0.01,0.02,2.4,6,24,6,0,0.01,0.01,0.01,0.01,0.01,0.01,25,0.04,0.02,170,35,1,0,0,0,0,0,0,0,0,0,0,0
28.50196667,0.01,0.001,0.001,0.001,0.001,0.001,0.001,1.00E-07,1.00E-04,0.04,0.01,0.02,2.4,6,24,6,0,0.01,0.01,0.01,0.01,0.01,0.01,25,0.04,0.02,170,35,1,0,0,0,0,0,0,0,0,0,0,0
28.52196667,0.01,0.001,0.001,0.001,0.001,0.001,0.001,1.00E-07,1.00E-04,0.04,0.01,0.02,2.4,6,24,6,0,0.01,0.01,0.01,0.01,0.01,0.01,25,0.04,0.02,170,35,1,0,0,0,0,0,0,0,0,0,0,0
28.54196667,0.01,0.001,0.001,0.001,0.001,0.001,0.001,1.00E-07,1.00E-04,0.04,0.01,0.02,2.4,6,24,6,0,0.01,0.01,0.01,0.01,0.01,0.01,25,0.04,0.02,170,35,1,0,0,0,0,0,0,0,0,0,0,0
28.56196667,0.01,0.001,0.001,0.001,0.001,0.001,0.001,1.00E-07,1.00E-04,0.04,0.01,0.02,2.4,6,24,6,0,0.01,0.01,0.01,0.01,0.01,0.01,25,0.04,0.02,170,35,1,0,0,0,0,0,0,0,0,0,0,0
28.58196667,0.01,0.001,0.001,0.001,0.001,0.001,0.001,1.00E-07,1.00E-04,0.04,0.01,0.02,2.4,6,24,6,0,0.01,0.01,0.01,0.01,0.01,0.01,25,0.04,0.02,170,35,1,0,0,0,0,0,0,0,0,0,0,0
28.60196667,0.01,0.001,0.001,0.001,0.001,0.001,0.001,1.00E-07,1.00E-04,0.04,0.01,0.02,2.4,6,24,6,0,0.01,0.01,0.01,0.01,0.01,0.01,25,0.04,0.02,170,35,1,0,0,0,0,0,0,0,0,0,0,0
28.62196667,0.01,0.001,0.001,0.001,0.001,0.001,0.001,1.00E-07,1.00E-04,0.04,0.01,0.02,2.4,6,24,6,0,0.01,0.01,0.01,0.01,0.01,0.01,25,0.04,0.02,170,35,1,0,0,0,0,0,0,0,0,0,0,0
28.64196667,0.01,0.001,0.001,0.001,0.001,0.001,0.001,1.00E-07,1.00E-04,0.04,0.01,0.02,2.4,6,24,6,0,0.01,0.01,0.01,0.01,0.01,0.01,25,0.04,0.02,170,35,1,0,0,0,0,0,0,0,0,0,0,0
28.66196667,0.01,0.001,0.001,0.001,0.001,0.001,0.001,1.00E-07,1.00E-04,0.04,0.01,0.02,2.4,6,24,6,0,0.01,0.01,0.01,0.01,0.01,0.01,25,0.04,0.02,170,35,1,0,0,0,0,0,0,0,0,0,0,0
28.68196667,0.01,0.001,0.001,0.001,0.001,0.001,0.001,1.00E-07,1.00E-04,0.04,0.01,0.02,2.4,6,24,6,0,0.01,0.01,0.01,0.01,0.01,0.01,25,0.04,0.02,170,35,1,0,0,0,0,0,0,0,0,0,0,0
28.70196667,0.01,0.001,0.001,0.001,0.001,0.001,0.001,1.00E-07,1.00E-04,0.04,0.01,0.02,2.4,6,24,6,0,0.01,0.01,0.01,0.01,0.01,0.01,25,0.04,0.02,170,35,1,0,0,0,0,0,0,0,0,0,0,0
28.72196667,0.01,0.001,0.001,0.001,0.001,0.001,0.001,1.00E-07,1.00E-04,0.04,0.01,0.02,2.4,6,24,6,0,0.01,0.01,0.01,0.01,0.01,0.01,25,0.04,0.02,170,35,1,0,0,0,0,0,0,0,0,0,0,0
28.74196667,0.01,0.001,0.001,0.001,0.001,0.001,0.001,1.00E-07,1.00E-04,0.04,0.01,0.02,2.4,6,24,6,0,0.01,0.01,0.01,0.01,0.01,0.01,25,0.04,0.02,170,35,1,0,0,0,0,0,0,0,0,0,0,0
28.76196667,0.01,0.001,0.001,0.001,0.001,0.001,0.001,1.00E-07,1.00E-04,0.04,0.01,0.02,2.4,6,24,6,0,0.01,0.01,0.01,0.01,0.01,0.01,25,0.04,0.02,170,35,1,0,0,0,0,0,0,0,0,0,0,0
28.78196667,0.01,0.001,0.001,0.001,0.001,0.001,0.001,1.00E-07,1.00E-04,0.04,0.01,0.02,2.4,6,24,6,0,0.01,0.01,0.01,0.01,0.01,0.01,25,0.04,0.02,170,35,1,0,0,0,0,0,0,0,0,0,0,0
28.80196667,0.01,0.001,0.001,0.001,0.001,0.001,0.001,1.00E-07,1.00E-04,0.04,0.01,0.02,2.4,6,24,6,0,0.01,0.01,0.01,0.01,0.01,0.01,25,0.04,0.02,170,35,1,0,0,0,0,0,0,0,0,0,0,0
28.82196667,0.01,0.001,0.001,0.001,0.001,0.001,0.001,1.00E-07,1.00E-04,0.04,0.01,0.02,2.4,6,24,6,0,0.01,0.01,0.01,0.01,0.01,0.01,25,0.04,0.02,170,35,1,0,0,0,0,0,0,0,0,0,0,0
28.84196667,0.01,0.001,0.001,0.001,0.001,0.001,0.001,1.00E-07,1.00E-04,0.04,0.01,0.02,2.4,6,24,6,0,0.01,0.01,0.01,0.01,0.01,0.01,25,0.04,0.02,170,35,1,0,0,0,0,0,0,0,0,0,0,0
28.86196667,0.01,0.001,0.001,0.001,0.001,0.001,0.001,1.00E-07,1.00E-04,0.04,0.01,0.02,2.4,6,24,6,0,0.01,0.01,0.01,0.01,0.01,0.01,25,0.04,0.02,170,35,1,0,0,0,0,0,0,0,0,0,0,0
28.88196667,0.01,0.001,0.001,0.001,0.001,0.001,0.001,1.00E-07,1.00E-04,0.04,0.01,0.02,2.4,6,24,6,0,0.01,0.01,0.01,0.01,0.01,0.01,25,0.04,0.02,170,35,1,0,0,0,0,0,0,0,0,0,0,0
28.90196667,0.01,0.001,0.001,0.001,0.001,0.001,0.001,1.00E-07,1.00E-04,0.04,0.01,0.02,2.4,6,24,6,0,0.01,0.01,0.01,0.01,0.01,0.01,25,0.04,0.02,170,35,1,0,0,0,0,0,0,0,0,0,0,0
28.92196667,0.01,0.001,0.001,0.001,0.001,0.001,0.001,1.00E-07,1.00E-04,0.04,0.01,0.02,2.4,6,24,6,0,0.01,0.01,0.01,0.01,0.01,0.01,25,0.04,0.02,170,35,1,0,0,0,0,0,0,0,0,0,0,0
28.94196667,0.01,0.001,0.001,0.001,0.001,0.001,0.001,1.00E-07,1.00E-04,0.04,0.01,0.02,2.4,6,24,6,0,0.01,0.01,0.01,0.01,0.01,0.01,25,0.04,0.02,170,35,1,0,0,0,0,0,0,0,0,0,0,0
28.96196667,0.01,0.001,0.001,0.001,0.001,0.001,0.001,1.00E-07,1.00E-04,0.04,0.01,0.02,2.4,6,24,6,0,0.01,0.01,0.01,0.01,0.01,0.01,25,0.04,0.02,170,35,1,0,0,0,0,0,0,0,0,0,0,0
28.98196667,0.01,0.001,0.001,0.001,0.001,0.001,0.001,1.00E-07,1.00E-04,0.04,0.01,0.02,2.4,6,24,6,0,0.01,0.01,0.01,0.01,0.01,0.01,25,0.04,0.02,170,35,1,0,0,0,0,0,0,0,0,0,0,0
29.00196667,0.01,0.001,0.001,0.001,0.001,0.001,0.001,1.00E-07,1.00E-04,0.04,0.01,0.02,2.4,6,24,6,0,0.01,0.01,0.01,0.01,0.01,0.01,25,0.04,0.02,170,35,1,0,0,0,0,0,0,0,0,0,0,0
29.02196667,0.01,0.001,0.001,0.001,0.001,0.001,0.001,1.00E-07,1.00E-04,0.04,0.01,0.02,2.4,6,24,6,0,0.01,0.01,0.01,0.01,0.01,0.01,25,0.04,0.02,170,35,1,0,0,0,0,0,0,0,0,0,0,0
29.04196667,0.01,0.001,0.001,0.001,0.001,0.001,0.001,1.00E-07,1.00E-04,0.04,0.01,0.02,2.4,6,24,6,0,0.01,0.01,0.01,0.01,0.01,0.01,25,0.04,0.02,170,35,1,0,0,0,0,0,0,0,0,0,0,0
29.06196667,0.01,0.001,0.001,0.001,0.001,0.001,0.001,1.00E-07,1.00E-04,0.04,0.01,0.02,2.4,6,24,6,0,0.01,0.01,0.01,0.01,0.01,0.01,25,0.04,0.02,170,35,1,0,0,0,0,0,0,0,0,0,0,0
29.08196667,0.01,0.001,0.001,0.001,0.001,0.001,0.001,1.00E-07,1.00E-04,0.04,0.01,0.02,2.4,6,24,6,0,0.01,0.01,0.01,0.01,0.01,0.01,25,0.04,0.02,170,35,1,0,0,0,0,0,0,0,0,0,0,0
29.10196667,0.01,0.001,0.001,0.001,0.001,0.001,0.001,1.00E-07,1.00E-04,0.04,0.01,0.02,2.4,6,24,6,0,0.01,0.01,0.01,0.01,0.01,0.01,25,0.04,0.02,170,35,1,0,0,0,0,0,0,0,0,0,0,0
29.12196667,0.01,0.001,0.001,0.001,0.001,0.001,0.001,1.00E-07,1.00E-04,0.04,0.01,0.02,2.4,6,24,6,0,0.01,0.01,0.01,0.01,0.01,0.01,25,0.04,0.02,170,35,1,0,0,0,0,0,0,0,0,0,0,0
